1.742228088378906250e+02,1.737082214355468750e+02,1.561983642578125000e+02,1.778521881103515625e+02,1.733522949218750000e+02,1.767442016601562500e+02,1.598317565917968750e+02,1.451974182128906250e+02,1.881871490478515625e+02,1.959024810791015625e+02,1.885505065917968750e+02,1.656552581787109375e+02,1.495720825195312500e+02,1.725403137207031250e+02,1.516621398925781250e+02,1.687585144042968750e+02,1.715569000244140625e+02,1.770945739746093750e+02,1.423037567138671875e+02,1.575975189208984375e+02,1.820329437255859375e+02,1.783570861816406250e+02,1.640199584960937500e+02,1.502843170166015625e+02,1.616023254394531250e+02,1.554504852294921875e+02,1.534815521240234375e+02,1.752806854248046875e+02,1.309988098144531250e+02,1.502262878417968750e+02,1.521518249511718750e+02,1.586807861328125000e+02,1.855121612548828125e+02,1.804591827392578125e+02,1.604578552246093750e+02,1.349875793457031250e+02,1.541825256347656250e+02,1.660532379150390625e+02,1.696285095214843750e+02,1.718461456298828125e+02,1.497534484863281250e+02,1.752566375732421875e+02,1.677050476074218750e+02,1.740184173583984375e+02,1.853097991943359375e+02,1.704866027832031250e+02,1.903484344482421875e+02,1.843921051025390625e+02,1.887623138427734375e+02,1.843170471191406250e+02,1.764218444824218750e+02,1.643651428222656250e+02,1.520859985351562500e+02,1.352404785156250000e+02,1.252664794921875000e+02,1.521529235839843750e+02,1.591173400878906250e+02,1.635382232666015625e+02,1.622027282714843750e+02,1.549332275390625000e+02,1.429776306152343750e+02,1.298576507568359375e+02,1.377478179931640625e+02,1.540405578613281250e+02,1.558432922363281250e+02,1.462658691406250000e+02,1.565802307128906250e+02,1.609720764160156250e+02,1.539224700927734375e+02,1.462196044921875000e+02,1.345679473876953125e+02,1.247418823242187500e+02,1.290367736816406250e+02,1.244197235107421875e+02,1.287532043457031250e+02,1.251134490966796875e+02,1.184213638305664062e+02,1.084564437866210938e+02,1.127491836547851562e+02,1.224303359985351562e+02,1.235083160400390625e+02,1.144725723266601562e+02,1.035054779052734375e+02,1.006798171997070312e+02,1.175687484741210938e+02,1.191251678466796875e+02,1.374843292236328125e+02,1.270321884155273438e+02,1.193662948608398438e+02,1.055075073242187500e+02,1.333847808837890625e+02,1.370787658691406250e+02,1.170484619140625000e+02,1.111513290405273438e+02,1.446972961425781250e+02,1.510847320556640625e+02,1.562016143798828125e+02,1.684710693359375000e+02,1.810473937988281250e+02,1.776826629638671875e+02,1.739258880615234375e+02,1.631389923095703125e+02,1.813625030517578125e+02,1.817754211425781250e+02,1.757697753906250000e+02,1.601851501464843750e+02,1.649444274902343750e+02,1.511478576660156250e+02,1.468685913085937500e+02,1.670210876464843750e+02,1.622391052246093750e+02,1.740025024414062500e+02,1.643198394775390625e+02,1.441709899902343750e+02,1.595279693603515625e+02,1.509127197265625000e+02,1.181861343383789062e+02,1.523022613525390625e+02,1.608175964355468750e+02,1.596965942382812500e+02,1.463304901123046875e+02,1.560097351074218750e+02,1.594742431640625000e+02,1.503293762207031250e+02,1.419729766845703125e+02,1.613474121093750000e+02,1.569036712646484375e+02,1.422401428222656250e+02,1.280515441894531250e+02,1.318897399902343750e+02,1.472126770019531250e+02,1.363747100830078125e+02,1.301312866210937500e+02,1.464056701660156250e+02,1.349779357910156250e+02,1.401214294433593750e+02,1.590868682861328125e+02,1.573227081298828125e+02,1.501828155517578125e+02,1.108326187133789062e+02,1.032665405273437500e+02,1.147299423217773438e+02,1.357134552001953125e+02,1.432233886718750000e+02,1.463192749023437500e+02,1.324149322509765625e+02,1.426654052734375000e+02,1.208540496826171875e+02,1.496228485107421875e+02,1.588785095214843750e+02,1.435997467041015625e+02,1.423438110351562500e+02,1.543109893798828125e+02,1.684786071777343750e+02,1.655894470214843750e+02,1.611542510986328125e+02,1.486936645507812500e+02,1.193899917602539062e+02,1.106848983764648438e+02,1.302886352539062500e+02,1.473430480957031250e+02,9.694177246093750000e+01,1.031488265991210938e+02,1.104045410156250000e+02,1.196338272094726562e+02,9.718578338623046875e+01,1.372247314453125000e+02,1.337882843017578125e+02,1.410488433837890625e+02,1.397187500000000000e+02,1.382362365722656250e+02,1.381622619628906250e+02,1.373780212402343750e+02,1.006675033569335938e+02,1.011563720703125000e+02,1.245135345458984375e+02,1.236799545288085938e+02,1.327531433105468750e+02,1.301764221191406250e+02,1.206759262084960938e+02,1.343110656738281250e+02,1.380063018798828125e+02,1.170884399414062500e+02,8.521331787109375000e+01,1.096706695556640625e+02,1.312587432861328125e+02,1.354582519531250000e+02,1.407619628906250000e+02,1.263962020874023438e+02,9.543233489990234375e+01,1.245251464843750000e+02,1.342004241943359375e+02,1.325772094726562500e+02,1.211386566162109375e+02,8.701621246337890625e+01,1.212688827514648438e+02,1.360225524902343750e+02,1.471396179199218750e+02,1.488304748535156250e+02,1.601611480712890625e+02,1.338605651855468750e+02,1.277322998046875000e+02,1.500073089599609375e+02,1.412468719482421875e+02,1.459322662353515625e+02,1.595948791503906250e+02,2.029041748046875000e+02,2.159587860107421875e+02,1.984887847900390625e+02,1.678796844482421875e+02,1.773624877929687500e+02,1.803716278076171875e+02,1.743769989013671875e+02,1.790185852050781250e+02,1.579912261962890625e+02,1.507879943847656250e+02,1.375731353759765625e+02,1.153744277954101562e+02,1.537114257812500000e+02,1.664901885986328125e+02,1.670453033447265625e+02,1.651799774169921875e+02,1.305571441650390625e+02,1.603581085205078125e+02,1.575553894042968750e+02,1.610854644775390625e+02,1.662885589599609375e+02,1.702273864746093750e+02,1.679122772216796875e+02,1.701287536621093750e+02,1.712189025878906250e+02,1.707343902587890625e+02,1.421858062744140625e+02,1.327732238769531250e+02,1.482328491210937500e+02,1.500678100585937500e+02,1.517431793212890625e+02,1.591731262207031250e+02,1.507019500732421875e+02,1.437554473876953125e+02,1.413777770996093750e+02,1.497969970703125000e+02,1.568707733154296875e+02,1.454848327636718750e+02,1.288852844238281250e+02,1.521430664062500000e+02,1.673968200683593750e+02,1.793778839111328125e+02,1.986064758300781250e+02,1.980522155761718750e+02,1.818661499023437500e+02,1.739112243652343750e+02,1.513580169677734375e+02,1.581055755615234375e+02,1.557767791748046875e+02,1.646206970214843750e+02,1.680212402343750000e+02,1.697816314697265625e+02,1.293105163574218750e+02,1.320619354248046875e+02,1.448042297363281250e+02,1.393078765869140625e+02,1.545083160400390625e+02,1.565204010009765625e+02,1.695613403320312500e+02,1.669847106933593750e+02,1.588474273681640625e+02,1.317907104492187500e+02,1.436884155273437500e+02,1.349277648925781250e+02,1.362080993652343750e+02,1.675442810058593750e+02,1.638770599365234375e+02,1.495767059326171875e+02,1.371850738525390625e+02,1.570936279296875000e+02,1.734612731933593750e+02,1.687676239013671875e+02,1.484676971435546875e+02,1.639931640625000000e+02,1.549453582763671875e+02,1.558226318359375000e+02,1.277399291992187500e+02,1.519484710693359375e+02,1.594034271240234375e+02,1.386754455566406250e+02,1.429682006835937500e+02,1.435987243652343750e+02,1.451931915283203125e+02,1.470433959960937500e+02,1.360147094726562500e+02,1.407035217285156250e+02,1.382386627197265625e+02,1.575644226074218750e+02,1.438563690185546875e+02,1.492005920410156250e+02,1.539931030273437500e+02,1.397472381591796875e+02,1.385470123291015625e+02,1.511119079589843750e+02,1.423165130615234375e+02,1.316055908203125000e+02,1.505793762207031250e+02,1.624642639160156250e+02,1.648131256103515625e+02,1.617486724853515625e+02,1.666330566406250000e+02,1.621132507324218750e+02,1.637425384521484375e+02,1.401217956542968750e+02,1.545584564208984375e+02,1.597705841064453125e+02,1.674570007324218750e+02,1.596435546875000000e+02,1.460181274414062500e+02,1.211637420654296875e+02,1.530676422119140625e+02,1.517673645019531250e+02,1.600996246337890625e+02,1.748623809814453125e+02,1.629879455566406250e+02,1.587437286376953125e+02,1.519482879638671875e+02,1.343108673095703125e+02,1.360142974853515625e+02,1.510384216308593750e+02,1.589803009033203125e+02,1.659443664550781250e+02,1.516103668212890625e+02,1.331051635742187500e+02,1.304716491699218750e+02,1.512346496582031250e+02,1.382310485839843750e+02,1.092234497070312500e+02,1.053414688110351562e+02,1.341433715820312500e+02,1.374678039550781250e+02,1.058322906494140625e+02,1.360803222656250000e+02,1.357088470458984375e+02,1.373304138183593750e+02,1.117750015258789062e+02,1.280373535156250000e+02,1.324373626708984375e+02,1.205100097656250000e+02,1.221344757080078125e+02,9.588755798339843750e+01,1.066662216186523438e+02,1.133678970336914062e+02,1.348720245361328125e+02,1.434267883300781250e+02,1.334620513916015625e+02,1.330850982666015625e+02,1.045356292724609375e+02,1.143367767333984375e+02,1.281814727783203125e+02,1.197228012084960938e+02,1.197090072631835938e+02,7.979620361328125000e+01,9.542427062988281250e+01,9.011147308349609375e+01,1.195530242919921875e+02,1.348678741455078125e+02,1.219332733154296875e+02,1.142700195312500000e+02,8.431379699707031250e+01,1.305391082763671875e+02,1.337503356933593750e+02,1.189808502197265625e+02,1.129875259399414062e+02,1.162183456420898438e+02,1.109702301025390625e+02,1.234371566772460938e+02,1.260723266601562500e+02,1.148168945312500000e+02,1.133517684936523438e+02,1.136354522705078125e+02,1.262850112915039062e+02,1.398225860595703125e+02,1.472044372558593750e+02,1.330731811523437500e+02,1.074213409423828125e+02,1.151482391357421875e+02,1.271720123291015625e+02,1.306237487792968750e+02,1.217800674438476562e+02,1.091963653564453125e+02,1.238057861328125000e+02,1.268917694091796875e+02,1.230656890869140625e+02,1.307432556152343750e+02,1.237779312133789062e+02,1.118694458007812500e+02,1.315605926513671875e+02,1.326684875488281250e+02,1.194369354248046875e+02,1.191035003662109375e+02,1.315298461914062500e+02,1.232602996826171875e+02,1.166261138916015625e+02,1.140632553100585938e+02,1.028362197875976562e+02,1.305754089355468750e+02,1.119662475585937500e+02,1.314137573242187500e+02,1.301796264648437500e+02,1.196465301513671875e+02,1.149579696655273438e+02,1.133759536743164062e+02,1.220138702392578125e+02,1.268510513305664062e+02,1.161233978271484375e+02,1.320821075439453125e+02,1.234750366210937500e+02,1.047962188720703125e+02,1.205937500000000000e+02,1.249960708618164062e+02,1.262287979125976562e+02,1.273867187500000000e+02,1.241586303710937500e+02,9.340035247802734375e+01,1.191989364624023438e+02,1.281472930908203125e+02,1.310276947021484375e+02,1.304728393554687500e+02,1.210058135986328125e+02,1.009595489501953125e+02,1.201564559936523438e+02,9.301936340332031250e+01,1.224168472290039062e+02,1.087881698608398438e+02,1.200490341186523438e+02,1.162402725219726562e+02,1.362350463867187500e+02,1.349126892089843750e+02,1.464158935546875000e+02,1.462832336425781250e+02,1.425677795410156250e+02,1.244773101806640625e+02,1.320915985107421875e+02,1.421454772949218750e+02,1.449592132568359375e+02,1.389243469238281250e+02,1.405111541748046875e+02,1.284223327636718750e+02,1.331066284179687500e+02,1.221429061889648438e+02,1.081615982055664062e+02,1.128550643920898438e+02,1.076985702514648438e+02,1.067048187255859375e+02,1.276238555908203125e+02,1.392256011962890625e+02,1.269703369140625000e+02,1.184164886474609375e+02,1.326766510009765625e+02,1.357973175048828125e+02,1.356465454101562500e+02,1.303161926269531250e+02,1.300054016113281250e+02,1.172324981689453125e+02,1.312290802001953125e+02,1.292448577880859375e+02,1.156800079345703125e+02,1.296891021728515625e+02,1.052514648437500000e+02,1.279168930053710938e+02,1.254569473266601562e+02,1.281542053222656250e+02,1.352128295898437500e+02,1.265767593383789062e+02,1.254893035888671875e+02,1.278314819335937500e+02,1.337344055175781250e+02,1.398274230957031250e+02,1.371239166259765625e+02,1.222103271484375000e+02,1.140230102539062500e+02,1.293652954101562500e+02,1.316729125976562500e+02,1.190990600585937500e+02,1.236087265014648438e+02,1.427293701171875000e+02,1.491803894042968750e+02,1.375765533447265625e+02,1.315406799316406250e+02,1.413273315429687500e+02,1.449924621582031250e+02,1.495188903808593750e+02,1.514225158691406250e+02,1.672373809814453125e+02,1.629897918701171875e+02,1.489765319824218750e+02,1.225330047607421875e+02,1.076479034423828125e+02,1.251604766845703125e+02,1.280832366943359375e+02,1.394711456298828125e+02,1.428182067871093750e+02,1.159214096069335938e+02,1.060709686279296875e+02,1.255087738037109375e+02,1.356834869384765625e+02,1.241749267578125000e+02,1.093159790039062500e+02,9.806234741210937500e+01,1.293867187500000000e+02,1.336215820312500000e+02,1.361627502441406250e+02,1.374407806396484375e+02,1.115954208374023438e+02,1.269289169311523438e+02,1.182075347900390625e+02,1.246318359375000000e+02,1.408263244628906250e+02,1.375218811035156250e+02,1.438788299560546875e+02,1.326818847656250000e+02,1.252255477905273438e+02,1.184112319946289062e+02,1.296654052734375000e+02,1.319880371093750000e+02,1.234467773437500000e+02,9.696640777587890625e+01,1.220038681030273438e+02,1.220929794311523438e+02,1.431698913574218750e+02,1.236291885375976562e+02,1.326829986572265625e+02,1.193148040771484375e+02,1.386360626220703125e+02,1.323943328857421875e+02,1.075208282470703125e+02,1.223850479125976562e+02,9.862646484375000000e+01,1.026324234008789062e+02,1.008522186279296875e+02,1.188457870483398438e+02,1.426183929443359375e+02,1.481293029785156250e+02,1.510211181640625000e+02,1.466049652099609375e+02,1.415076446533203125e+02,1.218596420288085938e+02,1.255094757080078125e+02,1.515036010742187500e+02,1.537990570068359375e+02,1.228438491821289062e+02,1.422167968750000000e+02,1.154404907226562500e+02,1.354402923583984375e+02,1.189367218017578125e+02,1.295730438232421875e+02,1.299427337646484375e+02,1.284061584472656250e+02,1.285158386230468750e+02,1.323468170166015625e+02,1.235951690673828125e+02,1.348043975830078125e+02,1.137920913696289062e+02,1.425966339111328125e+02,1.285724792480468750e+02,1.470595397949218750e+02,1.381703186035156250e+02,1.393590850830078125e+02,1.359094543457031250e+02,1.146012420654296875e+02,1.045082397460937500e+02,1.355506896972656250e+02,1.238974456787109375e+02,1.260939331054687500e+02,1.019800949096679688e+02,1.229531021118164062e+02,1.193981170654296875e+02,1.284288330078125000e+02,1.247883300781250000e+02,1.251893768310546875e+02,1.145852508544921875e+02,1.009353637695312500e+02,1.072592010498046875e+02,1.349843750000000000e+02,1.288814544677734375e+02,1.371624298095703125e+02,1.217776107788085938e+02,1.098152465820312500e+02,1.075715942382812500e+02,1.106475982666015625e+02,1.332275238037109375e+02,1.388018798828125000e+02,1.311519470214843750e+02,1.318997955322265625e+02,1.253894271850585938e+02,1.527082519531250000e+02,1.709294891357421875e+02,1.810239715576171875e+02,1.865061798095703125e+02,1.835471801757812500e+02,1.844954681396484375e+02,1.884741668701171875e+02,1.862378540039062500e+02,1.914523010253906250e+02,1.829490661621093750e+02,1.589003143310546875e+02,1.768192443847656250e+02,1.691814422607421875e+02,1.704590148925781250e+02,1.536341094970703125e+02,1.359650573730468750e+02,1.477765808105468750e+02,1.378130035400390625e+02,1.256119537353515625e+02,1.423690338134765625e+02,1.505927429199218750e+02,1.570564575195312500e+02,1.468988342285156250e+02,1.453134307861328125e+02,1.523814392089843750e+02,1.313981475830078125e+02,1.521494445800781250e+02,1.460873718261718750e+02,1.378827819824218750e+02,1.418694610595703125e+02,1.396834259033203125e+02,1.136592559814453125e+02,1.173360214233398438e+02,1.393830871582031250e+02,1.495184631347656250e+02,1.510965270996093750e+02,1.253861541748046875e+02,1.355180664062500000e+02,1.184620742797851562e+02,1.604634552001953125e+02,1.626576843261718750e+02,1.544441680908203125e+02,1.534229278564453125e+02,1.417331390380859375e+02,1.462560882568359375e+02,1.327948150634765625e+02,1.240398330688476562e+02,1.154410781860351562e+02,1.509811553955078125e+02,1.584996490478515625e+02,1.602288513183593750e+02,1.652337799072265625e+02,1.643587493896484375e+02,1.569934692382812500e+02,1.323585052490234375e+02,1.385613861083984375e+02,1.628427734375000000e+02,1.843379821777343750e+02,1.897039489746093750e+02,1.861796722412109375e+02,1.858341522216796875e+02,1.853178100585937500e+02,1.855421752929687500e+02,1.777539367675781250e+02,1.533732910156250000e+02,1.325164184570312500e+02,1.551835174560546875e+02,1.507141418457031250e+02,1.611565246582031250e+02,1.388522644042968750e+02,1.261700820922851562e+02,1.229694595336914062e+02,1.359549713134765625e+02,1.399880218505859375e+02,1.592174224853515625e+02,1.638324432373046875e+02,1.534942169189453125e+02,1.463979492187500000e+02,1.624989776611328125e+02,1.570601196289062500e+02,1.481543121337890625e+02,1.580227355957031250e+02,1.487383728027343750e+02,1.352877197265625000e+02,1.386689147949218750e+02,1.419978179931640625e+02,1.335630187988281250e+02,1.490419769287109375e+02,1.533940582275390625e+02,1.395742340087890625e+02,1.108522720336914062e+02,1.274344940185546875e+02,1.337295684814453125e+02,1.405348663330078125e+02,1.485428619384765625e+02,1.487383880615234375e+02,1.453937072753906250e+02,1.385051574707031250e+02,1.340987091064453125e+02,1.195171127319335938e+02,1.412787322998046875e+02,1.391517639160156250e+02,1.290267639160156250e+02,1.344811096191406250e+02,1.353428497314453125e+02,1.195483016967773438e+02,1.296385803222656250e+02,1.276373443603515625e+02,1.399602203369140625e+02,1.374718170166015625e+02,1.581617126464843750e+02,1.821472778320312500e+02,1.908092803955078125e+02,1.900829010009765625e+02,1.914969329833984375e+02,1.929926452636718750e+02,1.908156890869140625e+02,1.862169494628906250e+02,1.686698303222656250e+02,1.423160095214843750e+02,1.241218872070312500e+02,1.330848999023437500e+02,1.609613952636718750e+02,1.605059509277343750e+02,1.262238769531250000e+02,1.492405700683593750e+02,1.439006500244140625e+02,1.313306884765625000e+02,1.440080413818359375e+02,1.728580932617187500e+02,1.753742370605468750e+02,1.552888488769531250e+02,1.506534271240234375e+02,1.525653076171875000e+02,1.602761383056640625e+02,1.546223907470703125e+02,1.566399230957031250e+02,1.357180480957031250e+02,1.266269073486328125e+02,1.340797882080078125e+02,9.809838104248046875e+01,1.271061782836914062e+02,1.451933593750000000e+02,1.453059997558593750e+02,1.223170318603515625e+02,1.229611358642578125e+02,1.488836364746093750e+02,1.385404357910156250e+02,1.321733245849609375e+02,1.451837768554687500e+02,1.631461486816406250e+02,1.592912445068359375e+02,1.433154144287109375e+02,1.089579696655273438e+02,1.426782379150390625e+02,1.503849487304687500e+02,1.298980865478515625e+02,1.455188598632812500e+02,1.556638031005859375e+02,1.441018218994140625e+02,1.439576721191406250e+02,1.196342620849609375e+02,1.134428100585937500e+02,1.232997665405273438e+02,1.078722686767578125e+02,1.102864227294921875e+02,1.025860824584960938e+02,1.382611999511718750e+02,1.683302001953125000e+02,1.810028076171875000e+02,1.800096130371093750e+02,1.830003051757812500e+02,1.817628173828125000e+02,1.819418640136718750e+02,1.766626892089843750e+02,1.631110382080078125e+02,1.413318328857421875e+02,1.357806854248046875e+02,1.436606903076171875e+02,1.317670593261718750e+02,1.008071289062500000e+02,1.365020446777343750e+02,1.300703735351562500e+02,1.531718444824218750e+02,1.622399444580078125e+02,1.685877532958984375e+02,1.693529357910156250e+02,1.706637268066406250e+02,1.704500579833984375e+02,1.518441162109375000e+02,1.543831939697265625e+02,1.515918273925781250e+02,1.458193664550781250e+02,1.524624176025390625e+02,1.491067199707031250e+02,1.431935424804687500e+02,1.624229278564453125e+02,1.556595611572265625e+02,1.500824584960937500e+02,1.425542907714843750e+02,1.524166870117187500e+02,1.524177093505859375e+02,1.557625732421875000e+02,1.532751159667968750e+02,1.432201385498046875e+02,1.427612915039062500e+02,1.312337799072265625e+02,1.235499725341796875e+02,1.442653503417968750e+02,1.532120513916015625e+02,1.537929077148437500e+02,1.524610290527343750e+02,1.569201354980468750e+02,1.488013305664062500e+02,1.431048889160156250e+02,1.319444274902343750e+02,1.156872406005859375e+02,1.100834503173828125e+02,1.176054306030273438e+02,1.480691833496093750e+02,1.358610534667968750e+02,1.226050033569335938e+02,1.562797546386718750e+02,1.457211608886718750e+02,1.651150054931640625e+02,1.843013000488281250e+02,1.951023864746093750e+02,1.941519470214843750e+02,1.967485656738281250e+02,1.867893066406250000e+02,1.838124694824218750e+02,1.833507385253906250e+02,1.688388214111328125e+02,1.573665466308593750e+02,1.431798858642578125e+02,1.732071838378906250e+02,1.796351318359375000e+02,1.569615936279296875e+02,1.338490295410156250e+02,1.546054229736328125e+02,1.671501770019531250e+02,1.653711242675781250e+02,1.715781250000000000e+02,1.717079315185546875e+02,1.713903198242187500e+02,1.703995513916015625e+02,1.549588470458984375e+02,1.490980682373046875e+02,1.628609619140625000e+02,1.634307403564453125e+02,1.222550811767578125e+02,1.307196044921875000e+02,1.537222290039062500e+02,1.454435577392578125e+02,1.287047729492187500e+02,1.555148010253906250e+02,1.643594818115234375e+02,1.674449157714843750e+02,1.394766998291015625e+02,1.503268432617187500e+02,1.442918548583984375e+02,1.389994354248046875e+02,1.297240753173828125e+02,1.462761840820312500e+02,1.599339294433593750e+02,1.522798156738281250e+02,1.512342376708984375e+02,1.368982696533203125e+02,1.180092315673828125e+02,1.263041534423828125e+02,1.491939544677734375e+02,1.485233154296875000e+02,1.388859558105468750e+02,1.150042953491210938e+02,1.365642547607421875e+02,1.331427307128906250e+02,1.444034118652343750e+02,1.495518035888671875e+02,1.357650146484375000e+02,1.398743591308593750e+02,1.371347961425781250e+02,1.534064025878906250e+02,1.407080688476562500e+02,1.318406066894531250e+02,1.598869171142578125e+02,1.577643737792968750e+02,1.633376159667968750e+02,1.624258117675781250e+02,1.540969390869140625e+02,1.543225402832031250e+02,1.502916564941406250e+02,1.466294555664062500e+02,1.586378021240234375e+02,1.411457214355468750e+02,1.506463775634765625e+02,1.491543884277343750e+02,1.421694946289062500e+02,1.492566528320312500e+02,1.585159912109375000e+02,1.430364532470703125e+02,1.482929992675781250e+02,1.394956817626953125e+02,1.674313049316406250e+02,1.587110900878906250e+02,1.361291961669921875e+02,1.503019714355468750e+02,1.403241577148437500e+02,1.429445495605468750e+02,1.382645721435546875e+02,1.560997161865234375e+02,1.429975891113281250e+02,1.230792465209960938e+02,1.393825988769531250e+02,1.563586120605468750e+02,1.702255096435546875e+02,1.591884460449218750e+02,1.409969787597656250e+02,1.245555572509765625e+02,1.354591369628906250e+02,1.477574157714843750e+02,1.479918212890625000e+02,1.536529235839843750e+02,1.454805603027343750e+02,1.580168304443359375e+02,1.403434143066406250e+02,1.267536849975585938e+02,1.557223815917968750e+02,1.526757965087890625e+02,1.449398345947265625e+02,1.413153076171875000e+02,1.514801330566406250e+02,1.509001922607421875e+02,1.487011566162109375e+02,1.600046081542968750e+02,1.630033264160156250e+02,1.593545074462890625e+02,1.584236297607421875e+02,1.704983673095703125e+02,1.700191345214843750e+02,1.648214416503906250e+02,1.710847320556640625e+02,1.720442657470703125e+02,1.677702789306640625e+02,1.631169281005859375e+02,1.511678771972656250e+02,1.744774475097656250e+02,1.756198730468750000e+02,1.757646331787109375e+02,1.612499542236328125e+02,1.639882965087890625e+02,1.662569427490234375e+02,1.669665069580078125e+02,1.653289031982421875e+02,1.422641296386718750e+02,1.627095184326171875e+02,1.839226989746093750e+02,1.866357727050781250e+02,1.591229400634765625e+02,1.689401550292968750e+02,1.468613128662109375e+02,1.379074554443359375e+02,1.331938781738281250e+02,1.631909942626953125e+02,1.669492492675781250e+02,1.578139038085937500e+02,1.707482147216796875e+02,1.460951385498046875e+02,1.634763183593750000e+02,1.566397094726562500e+02,1.574049072265625000e+02,1.507236785888671875e+02,1.580631256103515625e+02,1.654286346435546875e+02,1.551986236572265625e+02,1.351067810058593750e+02,1.632542419433593750e+02,1.574326629638671875e+02,1.643276367187500000e+02,1.517687225341796875e+02,1.457526550292968750e+02,1.519810028076171875e+02,1.635449066162109375e+02,1.624866485595703125e+02,1.698484649658203125e+02,1.557389068603515625e+02,1.660390930175781250e+02,1.578341369628906250e+02,1.561199188232421875e+02,1.673231353759765625e+02,1.574324645996093750e+02,1.651778106689453125e+02,1.386066894531250000e+02,1.460615844726562500e+02,1.620274963378906250e+02,1.643655548095703125e+02,1.727928924560546875e+02,1.433406372070312500e+02,1.364146270751953125e+02,1.428574066162109375e+02,1.550246887207031250e+02,1.557975006103515625e+02,1.188255004882812500e+02,1.288997344970703125e+02,1.088347167968750000e+02,1.142013778686523438e+02,1.328960876464843750e+02,1.178873062133789062e+02,1.228890762329101562e+02,1.154107208251953125e+02,1.176837158203125000e+02,9.765347290039062500e+01
